(Q-Qo)/mA.h	I/mA	time/s	Ecell/V	
6.259734175444924E+000	-1.3608673E-001	1.814111016594684E+005	4.1022515E+000
6.257466063130432E+000	-1.3608477E-001	1.814711016657269E+005	4.1021729E+000
6.255197956467916E+000	-1.3608477E-001	1.815311016719854E+005	4.1020150E+000
6.252929855409099E+000	-1.3608280E-001	1.815911016782438E+005	4.1018181E+000
6.250661753999823E+000	-1.3608870E-001	1.816511016845023E+005	4.1015816E+000
6.248393655213167E+000	-1.3608280E-001	1.817111016907608E+005	4.1014242E+000
6.246125557286002E+000	-1.3608082E-001	1.817711016970193E+005	4.1012669E+000
6.243857460902002E+000	-1.3608477E-001	1.818311017032778E+005	4.1010695E+000
6.241589363822879E+000	-1.3607293E-001	1.818911017095363E+005	4.1007547E+000
6.239321263424406E+000	-1.3608477E-001	1.819511017157948E+005	4.1006756E+000
6.237053165625500E+000	-1.3608870E-001	1.820111017220533E+005	4.1004395E+000
6.234785066242499E+000	-1.3607687E-001	1.820711017283117E+005	4.1002030E+000
6.232516964829018E+000	-1.3609263E-001	1.821311017345702E+005	4.1000061E+000
6.230248865001558E+000	-1.3608082E-001	1.821911017408287E+005	4.0996909E+000
6.227980763358010E+000	-1.3608477E-001	1.822511017470872E+005	4.0992970E+000
6.225712663167864E+000	-1.3607885E-001	1.823111017533457E+005	4.0988245E+000
6.223444561677311E+000	-1.3608870E-001	1.823711017596042E+005	4.0983911E+000
6.221176462341298E+000	-1.3608870E-001	1.824311017658627E+005	4.0981154E+000
6.218908360245708E+000	-1.3609067E-001	1.824911017721212E+005	4.0977216E+000
6.216640257212089E+000	-1.3608870E-001	1.825511017783796E+005	4.0974455E+000
6.214372152870239E+000	-1.3608673E-001	1.826111017846381E+005	4.0972486E+000
6.212104045491401E+000	-1.3609067E-001	1.826711017908966E+005	4.0969729E+000
6.209835939002219E+000	-1.3607293E-001	1.827311017971551E+005	4.0967364E+000
6.207567836648507E+000	-1.3609856E-001	1.827911018034136E+005	4.0966973E+000
6.205299725874132E+000	-1.3609067E-001	1.828511018096721E+005	4.0962639E+000
6.203031614434869E+000	-1.3609067E-001	1.829111018159306E+005	4.0960670E+000
6.200763505863332E+000	-1.3608673E-001	1.829711018221891E+005	4.0959883E+000
6.198495399528990E+000	-1.3608673E-001	1.830311018284475E+005	4.0955548E+000
6.196227290835770E+000	-1.3609461E-001	1.830911018347060E+005	4.0953579E+000
6.193959180216011E+000	-1.3607687E-001	1.831511018409645E+005	4.0950823E+000
6.191691069787219E+000	-1.3609263E-001	1.832111018472230E+005	4.0948458E+000
6.189422958768689E+000	-1.3609461E-001	1.832711018534815E+005	4.0946093E+000
6.187154848352108E+000	-1.3607885E-001	1.833311018597400E+005	4.0944123E+000
6.184886738456786E+000	-1.3608477E-001	1.833911018659985E+005	4.0942154E+000
6.182618627669663E+000	-1.3608477E-001	1.834511018722570E+005	4.0939002E+000
6.180350516595584E+000	-1.3609658E-001	1.835111018785154E+005	4.0937033E+000
6.178082403741595E+000	-1.3609067E-001	1.835711018847739E+005	4.0935459E+000
6.175814287902133E+000	-1.3609067E-001	1.836311018910324E+005	4.0932703E+000
6.173546177872162E+000	-1.3607885E-001	1.836911018972909E+005	4.0930734E+000
6.171278069934928E+000	-1.3608673E-001	1.837511019035494E+005	4.0928760E+000
6.169009956465330E+000	-1.3608477E-001	1.838111019098079E+005	4.0925217E+000
6.166741841205160E+000	-1.3609856E-001	1.838711019160664E+005	4.0924821E+000
6.164473725673672E+000	-1.3608280E-001	1.839311019223249E+005	4.0924430E+000
6.162205614919150E+000	-1.3610250E-001	1.839911019285833E+005	4.0923643E+000
6.159937502711183E+000	-1.3609067E-001	1.840511019348418E+005	4.0921669E+000
6.157669390473805E+000	-1.3607885E-001	1.841111019411003E+005	4.0920882E+000
6.155401281727900E+000	-1.3609658E-001	1.841711019473588E+005	4.0920491E+000
6.153133176176731E+000	-1.3608082E-001	1.842311019536173E+005	4.0919309E+000
6.150865077045676E+000	-1.3607490E-001	1.842911019598758E+005	4.0918522E+000
6.148596978897949E+000	-1.3608280E-001	1.843511019661343E+005	4.0918126E+000
6.146328880508418E+000	-1.3609067E-001	1.844111019723928E+005	4.0916157E+000
6.144060783759091E+000	-1.3608870E-001	1.844711019786512E+005	4.0914974E+000
6.141792687170025E+000	-1.3608870E-001	1.845311019849097E+005	4.0913401E+000
6.139524589686675E+000	-1.3608477E-001	1.845911019911682E+005	4.0912609E+000
6.137256493046301E+000	-1.3608870E-001	1.846511019974267E+005	4.0911431E+000
6.134988393283925E+000	-1.3609461E-001	1.847111020036852E+005	4.0911036E+000
6.132720293601834E+000	-1.3608870E-001	1.847711020099437E+005	4.0906310E+000
6.130452194751145E+000	-1.3608280E-001	1.848311020162022E+005	4.0902371E+000
6.128184094672468E+000	-1.3608280E-001	1.848911020224607E+005	4.0897250E+000
6.125915994792912E+000	-1.3609067E-001	1.849511020287192E+005	4.0894489E+000
6.123647894448737E+000	-1.3608280E-001	1.850111020349776E+005	4.0892129E+000
6.121379791184945E+000	-1.3609461E-001	1.850711020412361E+005	4.0889368E+000
6.119111686114934E+000	-1.3609461E-001	1.851311020474946E+005	4.0887794E+000
6.116843583018085E+000	-1.3608870E-001	1.851911020537531E+005	4.0886612E+000
6.114575478942452E+000	-1.3608870E-001	1.852511020600116E+005	4.0883856E+000
6.112307372435183E+000	-1.3608673E-001	1.853111020662701E+005	4.0883069E+000
6.110039265393863E+000	-1.3608082E-001	1.853711020725286E+005	4.0881100E+000
6.107771157981794E+000	-1.3609461E-001	1.854311020787871E+005	4.0879917E+000
6.105503050814304E+000	-1.3609658E-001	1.854911020850455E+005	4.0876765E+000
6.103234944189754E+000	-1.3608280E-001	1.855511020913040E+005	4.0875583E+000
6.100966835902085E+000	-1.3609461E-001	1.856111020975625E+005	4.0872827E+000
6.098698729001913E+000	-1.3609856E-001	1.856711021038210E+005	4.0871644E+000
6.096430619044138E+000	-1.3609067E-001	1.857311021100795E+005	4.0870066E+000
6.094162508307447E+000	-1.3608870E-001	1.857911021163380E+005	4.0868492E+000
6.091894401752022E+000	-1.3609263E-001	1.858511021225965E+005	4.0866127E+000
6.089626290907959E+000	-1.3607885E-001	1.859111021288550E+005	4.0864553E+000
6.087358178967767E+000	-1.3609067E-001	1.859711021351134E+005	4.0862584E+000
6.085090069957831E+000	-1.3609461E-001	1.860311021413719E+005	4.0860219E+000
6.082821957359066E+000	-1.3609067E-001	1.860911021476304E+005	4.0859432E+000
6.080553842151521E+000	-1.3608673E-001	1.861511021538889E+005	4.0857463E+000
6.078285726928612E+000	-1.3608082E-001	1.862111021601474E+005	4.0856676E+000
6.076017614032576E+000	-1.3608673E-001	1.862711021664059E+005	4.0854311E+000
6.073749499109387E+000	-1.3608673E-001	1.863311021726644E+005	4.0853128E+000
6.071481383605633E+000	-1.3608673E-001	1.863911021789229E+005	4.0850768E+000
6.069213269691227E+000	-1.3609658E-001	1.864511021851813E+005	4.0849190E+000
6.066945153807054E+000	-1.3608673E-001	1.865111021914398E+005	4.0847220E+000
6.064677036582215E+000	-1.3608870E-001	1.865711021976983E+005	4.0846434E+000
6.062408918947379E+000	-1.3607687E-001	1.866311022039568E+005	4.0844855E+000
6.060140802824166E+000	-1.3609263E-001	1.866911022102153E+005	4.0843282E+000
6.057872682413028E+000	-1.3608673E-001	1.867511022164738E+005	4.0840526E+000
6.055604560313026E+000	-1.3608280E-001	1.868111022227323E+005	4.0838947E+000
6.053336439220492E+000	-1.3609067E-001	1.868711022289908E+005	4.0837765E+000
6.051068317431791E+000	-1.3609067E-001	1.869311022352492E+005	4.0836191E+000
6.048800195205692E+000	-1.3609658E-001	1.869911022415077E+005	4.0834618E+000
6.046532076479147E+000	-1.3609658E-001	1.870511022477662E+005	4.0832253E+000
6.044263955819027E+000	-1.3608673E-001	1.871111022540247E+005	4.0831466E+000
6.041995832863880E+000	-1.3608673E-001	1.871711022602832E+005	4.0828705E+000
6.039727709435771E+000	-1.3608477E-001	1.872311022665417E+005	4.0827527E+000
6.037459585130215E+000	-1.3608082E-001	1.872911022728002E+005	4.0827527E+000
6.035191461218827E+000	-1.3608673E-001	1.873511022790587E+005	4.0825553E+000
6.032923337030195E+000	-1.3608477E-001	1.874111022853171E+005	4.0823979E+000
6.030655218223631E+000	-1.3608870E-001	1.874711022915756E+005	4.0823584E+000
6.028387100247583E+000	-1.3609067E-001	1.875311022978341E+005	4.0822010E+000
6.026118983740227E+000	-1.3608673E-001	1.875911023040926E+005	4.0820436E+000
6.023850867623306E+000	-1.3608870E-001	1.876511023103511E+005	4.0819254E+000
6.021582752079939E+000	-1.3608870E-001	1.877111023166096E+005	4.0817285E+000
6.019314635594339E+000	-1.3609461E-001	1.877711023228681E+005	4.0816493E+000
6.017046520838108E+000	-1.3609067E-001	1.878311023291266E+005	4.0814919E+000
6.014778405282108E+000	-1.3610448E-001	1.878911023353850E+005	4.0812950E+000
6.012510285320133E+000	-1.3608870E-001	1.879511023416435E+005	4.0810981E+000
6.010242166450678E+000	-1.3609461E-001	1.880111023479020E+005	4.0810194E+000
6.007974048473024E+000	-1.3608870E-001	1.880711023541605E+005	4.0809011E+000
6.005705927602301E+000	-1.3609067E-001	1.881311023604190E+005	4.0807829E+000
6.003437806927777E+000	-1.3609658E-001	1.881911023666775E+005	4.0806646E+000
6.001169689268768E+000	-1.3608673E-001	1.882511023729360E+005	4.0804677E+000
5.998901571465565E+000	-1.3608673E-001	1.883111023791945E+005	4.0804286E+000
5.996633453366491E+000	-1.3609263E-001	1.883711023854529E+005	4.0802708E+000
5.994365335028155E+000	-1.3609263E-001	1.884311023917114E+005	4.0801525E+000
5.992097218213487E+000	-1.3608477E-001	1.884911023979699E+005	4.0799165E+000
5.989829099097881E+000	-1.3608280E-001	1.885511024042284E+005	4.0797982E+000
5.987560980292401E+000	-1.3608477E-001	1.886111024104869E+005	4.0797195E+000
5.985292858718601E+000	-1.3608280E-001	1.886711024167454E+005	4.0796404E+000
5.983024736810145E+000	-1.3608477E-001	1.887311024230039E+005	4.0794435E+000
5.980756614953139E+000	-1.3608870E-001	1.887911024292624E+005	4.0793648E+000
5.978488495753126E+000	-1.3608280E-001	1.888511024355209E+005	4.0791678E+000
5.976220376114895E+000	-1.3609658E-001	1.889111024417793E+005	4.0790105E+000
5.973952256553289E+000	-1.3608082E-001	1.889711024480378E+005	4.0788922E+000
5.971684139499499E+000	-1.3609067E-001	1.890311024542963E+005	4.0787344E+000
5.969416022393960E+000	-1.3608280E-001	1.890911024605548E+005	4.0785770E+000
5.967147904373689E+000	-1.3609263E-001	1.891511024668133E+005	4.0784588E+000
5.964879780258917E+000	-1.3609461E-001	1.892111024730718E+005	4.0784192E+000
5.962611653873084E+000	-1.3608082E-001	1.892711024793303E+005	4.0782619E+000
5.960343529716217E+000	-1.3608673E-001	1.893311024855888E+005	4.0781436E+000
5.958075406896737E+000	-1.3609658E-001	1.893911024918472E+005	4.0779071E+000
5.955807283012519E+000	-1.3607885E-001	1.894511024981057E+005	4.0778284E+000
5.953539158882201E+000	-1.3608477E-001	1.895111025043642E+005	4.0776711E+000
5.951271034976898E+000	-1.3609658E-001	1.895711025106227E+005	4.0776711E+000
5.949002914883842E+000	-1.3608870E-001	1.896311025168812E+005	4.0775132E+000
5.946734793957273E+000	-1.3609263E-001	1.896911025231397E+005	4.0773559E+000
5.944466671532872E+000	-1.3609067E-001	1.897511025293982E+005	4.0771589E+000
5.942198548117280E+000	-1.3608870E-001	1.898111025356567E+005	4.0770802E+000
5.939930422765232E+000	-1.3608477E-001	1.898711025419151E+005	4.0770011E+000
5.937662298090723E+000	-1.3608477E-001	1.899311025481736E+005	4.0770407E+000
5.935394175758644E+000	-1.3609263E-001	1.899911025544321E+005	4.0769224E+000
5.933126055020086E+000	-1.3608477E-001	1.900511025606906E+005	4.0768833E+000
5.930857933927890E+000	-1.3608870E-001	1.901111025669491E+005	4.0770011E+000
5.928589820101543E+000	-1.3608082E-001	1.901711025732076E+005	4.0769620E+000
5.926321706579716E+000	-1.3609263E-001	1.902311025794661E+005	4.0767651E+000
5.924053596480422E+000	-1.3608280E-001	1.902911025857246E+005	4.0768833E+000
5.921785491332503E+000	-1.3609461E-001	1.903511025919830E+005	4.0767651E+000
5.919517384053386E+000	-1.3608673E-001	1.904111025982415E+005	4.0767255E+000
5.917249280375309E+000	-1.3608280E-001	1.904711026045000E+005	4.0766072E+000
5.914981175855067E+000	-1.3608673E-001	1.905311026107585E+005	4.0765681E+000
5.912713075848536E+000	-1.3608280E-001	1.905911026170170E+005	4.0764890E+000
5.910444976255116E+000	-1.3608870E-001	1.906511026232755E+005	4.0763712E+000
5.908176871246034E+000	-1.3608082E-001	1.907111026295340E+005	4.0761743E+000
5.905908764993209E+000	-1.3607687E-001	1.907711026357925E+005	4.0761743E+000
5.903640662055876E+000	-1.3608673E-001	1.908311026420509E+005	4.0760560E+000
5.901372561335712E+000	-1.3609263E-001	1.908911026483094E+005	4.0760164E+000
5.899104462596658E+000	-1.3609263E-001	1.909511026545679E+005	4.0759377E+000
5.896836363531583E+000	-1.3609461E-001	1.910111026608264E+005	4.0758982E+000
5.894568259821692E+000	-1.3608870E-001	1.910711026670849E+005	4.0757799E+000
5.892300157222599E+000	-1.3608870E-001	1.911311026733434E+005	4.0755830E+000
5.890032057497866E+000	-1.3608870E-001	1.911911026796019E+005	4.0753074E+000
5.887763957242900E+000	-1.3608477E-001	1.912511026858604E+005	4.0750709E+000
5.885495859033068E+000	-1.3607293E-001	1.913111026921188E+005	4.0747561E+000
5.883227759885639E+000	-1.3609263E-001	1.913711026983773E+005	4.0745196E+000
5.880959658661915E+000	-1.3608870E-001	1.914311027046358E+005	4.0741258E+000
5.878691559295679E+000	-1.3608673E-001	1.914911027108943E+005	4.0740862E+000
5.876423459102313E+000	-1.3607687E-001	1.915511027171528E+005	4.0740075E+000
5.874155358746499E+000	-1.3607687E-001	1.916111027234113E+005	4.0739679E+000
5.871887260126422E+000	-1.3608280E-001	1.916711027296698E+005	4.0737710E+000
5.869619155817131E+000	-1.3608477E-001	1.917311027359283E+005	4.0735350E+000
5.867351051143665E+000	-1.3609067E-001	1.917911027421867E+005	4.0735350E+000
5.865082947635567E+000	-1.3608870E-001	1.918511027484452E+005	4.0732589E+000
5.862814840689798E+000	-1.3609461E-001	1.919111027547037E+005	4.0731802E+000
5.860546733310454E+000	-1.3609263E-001	1.919711027609622E+005	4.0730228E+000
5.858278625125637E+000	-1.3608082E-001	1.920311027672207E+005	4.0729046E+000
5.856010518868251E+000	-1.3609067E-001	1.920911027734792E+005	4.0727468E+000
5.853742410816997E+000	-1.3609263E-001	1.921511027797377E+005	4.0726290E+000
5.851474299860365E+000	-1.3609263E-001	1.922111027859962E+005	4.0724320E+000
5.849206188329798E+000	-1.3609658E-001	1.922711027922546E+005	4.0722742E+000
5.846938071573857E+000	-1.3608280E-001	1.923311027985131E+005	4.0722351E+000
5.844669959282147E+000	-1.3608280E-001	1.923911028047716E+005	4.0720773E+000
5.842401845223358E+000	-1.3609461E-001	1.924511028110301E+005	4.0718803E+000
5.840133729571054E+000	-1.3608870E-001	1.925111028172886E+005	4.0718017E+000
5.837865614251991E+000	-1.3608673E-001	1.925711028235471E+005	4.0717230E+000
5.835597499614159E+000	-1.3608870E-001	1.926311028298056E+005	4.0715652E+000
5.833329384778573E+000	-1.3608870E-001	1.926911028360641E+005	4.0714078E+000
5.831061272120757E+000	-1.3609461E-001	1.927511028423226E+005	4.0712109E+000
5.828793156591654E+000	-1.3608673E-001	1.928111028485810E+005	4.0710139E+000
5.826525045020050E+000	-1.3607687E-001	1.928711028548395E+005	4.0709743E+000
5.824256929770477E+000	-1.3608870E-001	1.929311028610980E+005	4.0707378E+000
5.821988811257680E+000	-1.3609067E-001	1.929911028673565E+005	4.0706196E+000
5.819720692554481E+000	-1.3610250E-001	1.930511028736150E+005	4.0705805E+000
5.817452570939958E+000	-1.3608870E-001	1.931111028798735E+005	4.0703049E+000
5.815184450073259E+000	-1.3608870E-001	1.931711028861320E+005	4.0702653E+000
5.812916327005956E+000	-1.3607687E-001	1.932311028923905E+005	4.0701079E+000
5.810648206075919E+000	-1.3609263E-001	1.932911028986489E+005	4.0699105E+000
5.808380086061930E+000	-1.3607885E-001	1.933511029049074E+005	4.0697532E+000
5.806111966123697E+000	-1.3608477E-001	1.934111029111659E+005	4.0696745E+000
5.803843847223057E+000	-1.3608280E-001	1.934711029174244E+005	4.0695167E+000
5.801575728236221E+000	-1.3609461E-001	1.935311029236829E+005	4.0693593E+000
5.799307607564545E+000	-1.3608477E-001	1.935911029299414E+005	4.0692410E+000
5.797039487611668E+000	-1.3608673E-001	1.936511029361999E+005	4.0692806E+000
5.794771373656292E+000	-1.3608870E-001	1.937111029424584E+005	4.0692806E+000
5.792503258230810E+000	-1.3608870E-001	1.937711029487168E+005	4.0690837E+000
5.790235146039310E+000	-1.3609067E-001	1.938311029549753E+005	4.0690441E+000
5.787967038116554E+000	-1.3609461E-001	1.938911029612338E+005	4.0690837E+000
5.785698928351485E+000	-1.3609263E-001	1.939511029674923E+005	4.0689654E+000
5.783430823631121E+000	-1.3608477E-001	1.940111029737508E+005	4.0688472E+000
5.781162721277144E+000	-1.3607293E-001	1.940711029800093E+005	4.0688076E+000
5.778894618718293E+000	-1.3607490E-001	1.941311029862678E+005	4.0686898E+000
5.776626516087817E+000	-1.3607885E-001	1.941911029925263E+005	4.0685320E+000
5.774358412951148E+000	-1.3609067E-001	1.942511029987847E+005	4.0683746E+000
5.772090310101195E+000	-1.3609067E-001	1.943111030050432E+005	4.0683746E+000
5.769822207345839E+000	-1.3607095E-001	1.943711030113017E+005	4.0683351E+000
5.767554105328355E+000	-1.3609263E-001	1.944311030175602E+005	4.0680594E+000
5.765286004007252E+000	-1.3609067E-001	1.944911030238187E+005	4.0680985E+000
5.763017901056740E+000	-1.3608477E-001	1.945511030300772E+005	4.0679412E+000
5.760749797802766E+000	-1.3608280E-001	1.946111030363357E+005	4.0676260E+000
5.758481692345333E+000	-1.3607885E-001	1.946711030425942E+005	4.0673108E+000
5.756213587980701E+000	-1.3608280E-001	1.947311030488526E+005	4.0669956E+000
5.753945479747554E+000	-1.3608673E-001	1.947911030551111E+005	4.0666413E+000
5.751677374156499E+000	-1.3608477E-001	1.948511030613696E+005	4.0665627E+000
5.749409269092761E+000	-1.3608673E-001	1.949111030676281E+005	4.0662079E+000
5.747141158981547E+000	-1.3607885E-001	1.949711030738866E+005	4.0660505E+000
5.744873052401742E+000	-1.3608082E-001	1.950311030801451E+005	4.0657353E+000
5.742604943522008E+000	-1.3608870E-001	1.950911030864036E+005	4.0656958E+000
5.740336837421077E+000	-1.3609067E-001	1.951511030926621E+005	4.0654988E+000
5.738068727562626E+000	-1.3609263E-001	1.952111030989205E+005	4.0653806E+000
5.735800618804172E+000	-1.3609658E-001	1.952711031051790E+005	4.0651050E+000
5.733532508301519E+000	-1.3609461E-001	1.953311031114375E+005	4.0649080E+000
5.731264397473633E+000	-1.3608673E-001	1.953911031176960E+005	4.0647111E+000
5.728996285751959E+000	-1.3607885E-001	1.954511031239545E+005	4.0645928E+000
